property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum
3 BHK Flat,Emaar MGF Palm Hills40 ,3.0,3.0,3,unavailable,North-East,new,Sector 77 Gurgaon,1.5,2071.4285714285716,7241.379310344827,0,0,0,0,0,1,4.0,62.0,Fancy,28.0,Good,24.0
3 BHK Flat,Ramprastha City,3.0,3.0,2,unavailable,unavailable,under construction,Dwarka Expressway Gurgaon,1.3,1540.0000000000002,8441.55844155844,0,0,0,0,0,1,3.0,-1.0,Unavailable,0.0,Minimal,0.0
3 BHK Flat,Pareena Coban Residences,3.0,3.0,3,unavailable,unavailable,under construction,Sector 99A Gurgaon,1.6,2200.0,7272.727272727273,0,0,0,0,0,1,6.0,-1.0,Unavailable,0.0,Minimal,20.0
2 BHK Flat,La Vida by Tata Housing,2.0,2.0,2,unavailable,unavailable,newly built,Sector 113 Gurgaon,1.5,1822.857142857143,8228.84012539185,0,0,0,0,0,1,13.0,-1.0,Unavailable,0.0,Minimal,0.0
2 BHK Flat,La Vida by Tata Housing,2.0,2.0,2,unavailable,unavailable,newly built,Sector 113 Gurgaon,1.5,1403.6000000000001,10686.805357651752,0,0,0,0,0,1,13.0,-1.0,Unavailable,18.0,Basic,0.0
2 BHK Flat,Godrej Summit Premia Towers,2.0,2.0,No,unavailable,unavailable,unknown,Sector 104 Gurgaon,0.9,1384.9,6498.664163477507,0,0,0,0,0,1,16.0,-1.0,Unavailable,0.0,Minimal,20.0
4 BHK Flat,Ardee City38 ,4.0,4.0,3,unavailable,unavailable,old,Sector 52 Gurgaon,1.5,1804.0000000000002,8314.855875831485,0,0,0,0,0,1,3.0,35.5,Fancy,18.5,Basic,25.0
1 BHK Flat,M3M One Key Resiments,1.0,1.0,No,unavailable,unavailable,unknown,Sector 67 Gurgaon,0.8,671.0,11922.503725782415,0,0,0,0,0,1,0.0,-1.0,Unavailable,0.0,Minimal,19.5
3 BHK Flat,Ansal Heights 86,3.0,2.0,1,unavailable,unavailable,newly built,Sector 86 Gurgaon,1.25,1859.0000000000002,6724.045185583646,0,0,0,0,0,1,11.0,-1.0,Unavailable,13.5,Basic,19.0
2 BHK Flat,MVN Athens37 ,2.0,2.0,1,unavailable,unavailable,new,Sohna,0.26,687.1428571428572,3783.7837837837833,0,0,0,0,0,1,2.0,30.0,Fancy,7.5,Minimal,24.5
2 BHK Flat,Signature The Serenas,2.0,2.0,1,unavailable,unavailable,newly built,Sohna,0.42,758.5714285714287,5536.723163841807,0,1,1,0,0,0,12.0,34.0,Fancy,14.0,Basic,20.0
3 BHK Flat,Sushant Lok 1 Builder Floors,3.0,3.0,2,unavailable,unavailable,newly built,Sushant Lok Phase 1,2.5,236.50000000000003,105708.24524312896,0,1,0,0,1,0,2.0,-1.0,Unavailable,0.0,Minimal,19.5
3 BHK Flat,Umang Monsoon Breeze,3.0,3.0,2,"Pooja Room,Servant Room",unavailable,mid-age,Sector 78 Gurgaon,0.9,2785.714285714286,3230.7692307692305,0,0,0,0,0,1,1.0,30.5,Fancy,17.5,Basic,20.0
2 BHK Flat,GLS Avenue 51,2.0,2.0,1,"Pooja Room,Study Room",East,new,Sector 92 Gurgaon,0.42,844.2857142857143,4974.619289340101,0,0,1,0,0,0,4.0,30.0,Fancy,13.0,Basic,20.0
2 BHK Flat,Signature Global Solera37 ,2.0,2.0,1,unavailable,unavailable,new,Sector 107 Gurgaon,0.5,600.6,8325.008325008324,0,0,0,0,0,1,11.0,-1.0,Unavailable,0.0,Minimal,24.0
3 BHK Flat,Greenopolis,3.0,3.0,3+,Servant Room,South-West,newly built,Sector 89 Gurgaon,1.3,2728.571428571429,4764.397905759161,0,0,1,1,1,0,1.0,-1.0,Unavailable,9.5,Minimal,20.0
3 BHK Flat,Central Park Flower Valley Aqua Front Towers,3.0,3.0,3,unavailable,unavailable,under construction,Sector-33 Sohna,1.7,1967.9,8638.650337923675,1,0,1,0,1,0,12.0,30.0,Fancy,9.5,Minimal,0.0
4 BHK Flat,Sare Homes,4.0,3.0,No,unavailable,unavailable,under construction,Sector 92 Gurgaon,1.25,2244.0,5570.409982174688,0,1,0,1,0,0,16.0,-1.0,Unavailable,13.5,Basic,20.0
4 BHK Flat,Vatika Sovereign Next Sector82 A Gurgaon,4.0,4.0,3,"Study Room,Servant Room,Store Room",East,under construction,Sector 82A Gurgaon,2.91,6214.285714285715,4682.758620689655,0,0,0,0,0,1,6.0,31.0,Fancy,22.0,Good,20.0
3 BHK Flat,Bhagwati sadan,3.0,4.0,2,"Study Room,Servant Room,Others",unavailable,old,Sector 12A Gurgaon,1.15,3571.4285714285716,3220.0,0,0,0,0,0,1,2.0,28.0,Medium,5.0,Minimal,19.5
3 BHK Flat,Smart World Gems,3.0,3.0,3,"Pooja Room,Store Room",East,under construction,Sector 89 Gurgaon,1.2,1368.5714285714287,8768.267223382045,0,0,0,0,0,1,3.0,28.0,Medium,30.5,Premium,20.0
2 BHK Flat,micasa sec 68,2.0,2.0,3,unavailable,unavailable,newly built,Sohna Road,1.5,1750.0,8571.42857142857,0,0,0,0,1,0,11.0,28.0,Medium,11.5,Basic,0.0
3 BHK Flat,Eldeco Accolade38 ,3.0,3.0,3+,unavailable,East,new,Sohna,1.3,2501.4285714285716,5197.030268418047,0,0,0,0,0,1,10.0,-1.0,Unavailable,13.5,Basic,23.0
3 BHK Flat,Hero Homes,3.0,3.0,3,unavailable,unavailable,under construction,Sector 104 Gurgaon,1.75,1857.9,9419.23677270036,0,0,0,0,0,1,2.0,-1.0,Unavailable,10.5,Basic,20.0
2 BHK Flat,Shyam Sadan,2.0,2.0,1,Study Room,West,new,Ashok Vihar Phase 2,0.55,1000.0000000000001,5499.999999999999,0,0,0,0,0,1,4.0,36.5,Fancy,14.0,Basic,19.5
3 BHK Flat,M3M Heights,3.0,3.0,3,unavailable,unavailable,under construction,Sector 65 Gurgaon,2.5,2010.8000000000002,12432.862542271732,0,0,0,0,0,1,19.0,-1.0,Unavailable,0.0,Minimal,20.0
2 BHK Flat,hanumanta apartment,2.0,2.0,1,unavailable,unavailable,mid-age,Rajiv Colony,0.43,891.0000000000001,4826.038159371492,0,0,0,0,0,1,1.0,-1.0,Unavailable,2.0,Minimal,18.5
3 BHK Flat,Supertech Hilltown,3.0,2.0,3,unavailable,unavailable,unknown,Sector 2 Gurgaon,0.8,2057.1428571428573,3888.8888888888887,0,0,0,0,0,1,8.0,-1.0,Unavailable,0.0,Minimal,0.0
3 BHK Flat,ashiyara 2,3.0,3.0,2,unavailable,unavailable,under construction,Garauli Kalan,0.45,1100.0,4090.909090909091,0,0,0,0,0,1,18.0,-1.0,Unavailable,0.0,Minimal,0.0
2 BHK Flat,Raheja Vedaanta36 ,2.0,2.0,1,unavailable,West,mid-age,Sector 108 Gurgaon,0.7,2097.1428571428573,3337.8746594005447,0,0,0,0,0,1,10.0,-1.0,Unavailable,0.0,Minimal,25.0
4 BHK Flat,BPTP Terra38 ,4.0,3.0,3,unavailable,unavailable,under construction,Sector 37D Gurgaon,1.95,3130.0,6230.0319488817895,0,0,0,0,0,1,7.0,28.0,Medium,0.0,Minimal,23.0
2 BHK Flat,Green Court37 ,2.0,2.0,1,unavailable,unavailable,newly built,Sector 90 Gurgaon,0.45,894.2857142857143,5031.948881789137,0,0,0,0,0,1,2.0,31.5,Fancy,11.5,Basic,25.0
3 BHK Flat,M3M Golf Hills Phase 1,3.0,2.0,3,unavailable,unavailable,unknown,Sector 79 Gurgaon,1.7,2242.857142857143,7579.617834394903,0,0,0,0,0,1,10.0,28.0,Medium,0.0,Minimal,20.0
3 BHK Flat,Abhinav Group Housing Society,3.0,2.0,3,unavailable,unavailable,old,Bhawani Enclave,1.1,2571.4285714285716,4277.777777777777,0,0,0,0,1,0,5.0,-1.0,Unavailable,12.0,Basic,0.0
2 BHK Flat,Pyramid Urban Homes 2,2.0,2.0,1,unavailable,unavailable,new,Sector 86 Gurgaon,0.5,742.8571428571429,6730.7692307692305,0,0,0,0,0,1,10.0,-1.0,Unavailable,4.0,Minimal,19.0
3 BHK Flat,M3M Heights,3.0,3.0,3,unavailable,North-East,under construction,Sector 65 Gurgaon,2.8,2010.8000000000002,13924.80604734434,0,0,0,0,0,1,20.0,-1.0,Unavailable,24.0,Good,20.0
3 BHK Flat,Godrej Nature Plus,3.0,2.0,3+,Study Room,unavailable,under construction,Sector-33 Sohna,1.45,168.57142857142858,86016.94915254237,0,0,0,0,0,1,20.0,-1.0,Unavailable,32.5,Premium,0.0
3 BHK Flat,Smart World Orchard,3.0,3.0,2,unavailable,unavailable,under construction,Sector 61 Gurgaon,2.2,2328.571428571429,9447.852760736196,0,0,0,1,0,0,3.0,-1.0,Unavailable,8.0,Minimal,0.0
2 BHK Flat,Ashiana Anmol35 ,2.0,2.0,2,unavailable,South,new,Sohna,0.9,1821.4285714285716,4941.176470588235,0,0,0,0,0,1,13.0,38.0,Fancy,32.5,Premium,25.0
2 BHK Flat,Signature Signum 95A,2.0,2.0,2,unavailable,East,newly built,Sector 95A Gurgaon,0.4,734.2857142857143,5447.470817120622,0,0,0,0,0,1,3.0,34.0,Fancy,11.5,Basic,19.5
3 BHK Flat,Umang Winter Hills39 ,3.0,3.0,3+,Store Room,unavailable,newly built,Sector 77 Gurgaon,1.35,2478.571428571429,5446.685878962536,0,0,0,0,1,0,7.0,48.0,Fancy,23.5,Good,24.0
4 BHK Flat,Aardhya homesh,4.0,4.0,No,unavailable,East,unknown,Sector 67A Gurgaon,1.85,3285.714285714286,5630.434782608696,1,0,0,0,0,0,4.0,28.0,Medium,0.0,Minimal,20.0
1 BHK Flat,ROF Ananda,1.0,1.0,1,unavailable,unavailable,newly built,Sector 95 Gurgaon,0.25,418.00000000000006,5980.861244019138,0,0,0,0,0,1,4.0,-1.0,Unavailable,0.0,Minimal,19.0
2 BHK Flat,Smart World Gems,2.0,2.0,3,Study Room,unavailable,under construction,Sector 89 Gurgaon,0.88,1578.5714285714287,5574.660633484163,0,0,0,0,0,1,2.0,-1.0,Unavailable,11.5,Basic,20.0
2 BHK Flat,Assotech Blith,2.0,2.0,2,Others,unavailable,newly built,Sector 99 Gurgaon,1.15,1501.5000000000002,7659.007659007658,0,0,0,0,0,1,2.0,35.5,Fancy,19.5,Basic,18.5
3 BHK Flat,Essel Tower,3.0,3.0,3,unavailable,unavailable,mid-age,IFFCO Chowk,1.6,1444.3000000000002,11078.030880011076,0,0,0,0,1,0,4.0,-1.0,Unavailable,12.0,Basic,0.0
2 BHK Flat,Raheja Vanya,2.0,2.0,2,unavailable,West,under construction,Sector 99A Gurgaon,0.85,1377.2,6171.943072901539,0,0,0,0,0,1,3.0,-1.0,Unavailable,15.5,Basic,20.0
2 BHK Flat,Vatika INXT Floors,2.0,2.0,2,unavailable,unavailable,unknown,Sector 82A Gurgaon,0.75,1428.5714285714287,5250.0,0,0,1,0,0,0,1.0,28.0,Medium,0.0,Minimal,20.0
4 BHK Flat,Palam Vihar Society,4.0,4.0,3+,Study Room,unavailable,newly built,Palam Vihar,3.35,6428.571428571429,5211.11111111111,0,1,1,0,1,0,2.0,28.0,Medium,15.0,Basic,20.0
3 BHK Flat,Godrej Oasis39 ,3.0,3.0,3+,unavailable,North-East,newly built,Sector 88A Gurgaon,1.5,2035.0000000000002,7371.00737100737,0,0,1,0,0,0,11.0,28.0,Medium,9.0,Minimal,23.5
4 BHK Flat,DLF New Town Heights37 ,4.0,4.0,3+,Servant Room,West,mid-age,Sector 91 Gurgaon,1.65,2600.4,6345.177664974619,0,0,0,0,0,1,11.0,-1.0,Unavailable,16.0,Basic,25.0
4 BHK Flat,DLF New Town Heights37 ,4.0,4.0,3+,"Pooja Room,Study Room,Servant Room",East,mid-age,Sector 91 Gurgaon,2.0,2999.7000000000003,6667.333400006667,0,0,0,0,0,1,16.0,-1.0,Unavailable,20.5,Good,25.0
4 BHK Flat,sonata group housing society sector 1 Manesar,4.0,4.0,3,Servant Room,North-East,newly built,near sector 1 market,1.75,4000.0000000000005,4374.999999999999,0,0,0,0,0,1,8.0,-1.0,Unavailable,8.5,Minimal,0.0
2 BHK Flat,Supertech Hues,2.0,2.0,2,unavailable,East,newly built,Sector 68 Gurgaon,0.9,1685.7142857142858,5338.983050847457,0,0,0,0,0,1,1.0,-1.0,Unavailable,11.5,Basic,20.0
3 BHK Flat,Krrish Florence Estate,3.0,3.0,3,unavailable,North-East,under construction,Sector 70 Gurgaon,1.25,2051.5,6093.102607847916,0,0,0,0,0,1,18.0,-1.0,Unavailable,16.0,Basic,18.5
3 BHK Flat,Piedmont Taksila heights36 ,3.0,3.0,3+,unavailable,unavailable,new,Sector 37C Gurgaon,1.0,2195.714285714286,4554.326610279765,0,0,0,0,0,1,8.0,37.0,Fancy,13.5,Basic,23.5
3 BHK Flat,SS The Leaf38 ,3.0,5.0,3,unavailable,unavailable,newly built,Sector 85 Gurgaon,2.15,2648.8,8116.883116883117,0,0,0,0,0,1,2.0,-1.0,Unavailable,0.0,Minimal,23.5
1 BHK Flat,M3M Urbana,1.0,1.0,1,unavailable,South,new,Sector 67 Gurgaon,1.0,908.6,11005.94320933304,0,0,0,0,0,1,17.0,-1.0,Unavailable,13.5,Basic,19.5
2 BHK Flat,AIPL Zen Residences,2.0,2.0,3,unavailable,North-West,under construction,Sector 70A Gurgaon,1.65,1388.2,11885.895404120443,0,0,0,0,0,1,23.0,-1.0,Unavailable,22.5,Good,20.0
4 BHK Flat,DLF Regal Gardens39 ,4.0,3.0,3+,unavailable,North-East,mid-age,Sector 90 Gurgaon,1.79,3164.2857142857147,5656.8848758465,0,0,0,0,0,1,10.0,-1.0,Unavailable,18.0,Basic,24.5
3 BHK Flat,Godrej Air,3.0,3.0,3,unavailable,unavailable,under construction,Sector 85 Gurgaon,1.8,181.42857142857144,99212.59842519685,0,0,0,0,0,1,30.0,-1.0,Unavailable,13.5,Basic,19.5
3 BHK Flat,Suncity Vatsal Valley,3.0,3.0,3,unavailable,unavailable,under construction,Gwal Pahari,1.45,2042.857142857143,7097.902097902098,0,0,0,0,1,0,4.0,28.0,Medium,13.5,Basic,0.0
1 BHK Flat,Shree shyam residency,1.0,1.0,1,unavailable,East,new,Block A Surya Vihar,0.22,835.7142857142858,2632.4786324786323,0,0,0,0,0,1,2.0,28.0,Medium,0.0,Minimal,0.0
2 BHK Flat,Project Krishna Colony,2.0,2.0,1,unavailable,unavailable,new,Sector 7 Gurgaon,0.36,770.0000000000001,4675.324675324675,0,0,1,0,1,0,0.0,-1.0,Unavailable,0.0,Minimal,20.0
2 BHK Flat,MVN Athens37 ,2.0,2.0,1,unavailable,unavailable,new,Sohna,0.25,645.7,3871.767074492798,1,0,0,0,0,0,0.0,-1.0,Unavailable,9.5,Minimal,24.5
3 BHK Flat,M3M Antalya Hills,3.0,3.0,3+,Study Room,unavailable,under construction,Sector 79 Gurgaon,1.15,2191.4285714285716,5247.718383311603,0,0,0,0,0,1,1.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,Central Park Flower Valley,3.0,3.0,No,unavailable,unavailable,unknown,Sohna Road,1.65,1351.4285714285716,12209.302325581395,0,0,0,0,0,1,1.0,-1.0,Unavailable,0.0,Minimal,0.0
4 BHK Flat,M3M Capital,4.0,4.0,3+,"Study Room,Servant Room",North,under construction,Sector 113 Gurgaon,2.9,3282.857142857143,8833.768494342907,0,0,0,0,0,1,11.0,-1.0,Unavailable,13.5,Basic,0.0
2 BHK Flat,Ansal Heights32 ,2.0,2.0,3,Others,unavailable,under construction,Sector 92 Gurgaon,0.6,1452.0000000000002,4132.231404958677,0,0,0,0,0,1,11.0,-1.0,Unavailable,9.0,Minimal,25.0
3 BHK Flat,Malibu Towne,3.0,3.0,No,unavailable,West,mid-age,Malibu Town,2.4,3428.571428571429,6999.999999999999,0,0,0,0,0,1,0.0,39.0,Fancy,5.0,Minimal,20.0
2 BHK Flat,AIPL Zen Residences,2.0,2.0,3,unavailable,unavailable,unknown,Sector 70A Gurgaon,1.25,1802.857142857143,6933.438985736925,0,0,0,0,0,1,19.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,M3M Heights,2.0,2.0,3+,unavailable,East,unknown,Sector 65 Gurgaon,2.15,1576.3000000000002,13639.535621391866,0,0,0,0,0,1,28.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,HCBS Sports Ville36 ,2.0,2.0,1,unavailable,unavailable,unknown,Sohna,0.29,1061.4285714285716,2732.166890982503,0,0,0,0,0,1,4.0,-1.0,Unavailable,0.0,Minimal,25.0
2 BHK Flat,HCBS Sports Ville36 ,2.0,2.0,2,unavailable,East,unknown,Sohna,0.38,1071.4285714285716,3546.666666666666,0,0,0,0,0,1,9.0,28.0,Medium,0.0,Minimal,25.0
2 BHK Flat,JMD Empire,2.0,2.0,3,unavailable,East,unknown,Golf Course Road,1.5,1714.2857142857144,8750.0,0,1,0,0,0,0,7.0,-1.0,Unavailable,0.0,Minimal,0.0
2 BHK Flat,Housing Apna Enclave37 ,2.0,2.0,1,unavailable,North-East,unknown,Sector 4 Gurgaon,0.39,1357.1428571428573,2873.6842105263154,0,0,0,0,0,1,0.0,28.0,Medium,0.0,Minimal,23.0
3 BHK Flat,Assotech Blith,3.0,4.0,No,unavailable,unavailable,unknown,Sector 99 Gurgaon,1.6,2640.0,6060.606060606061,0,0,0,0,0,1,15.0,28.0,Medium,0.0,Minimal,18.5
4 BHK Flat,Pareena Mi Casa,4.0,4.0,3,unavailable,unavailable,newly built,Sector 68 Gurgaon,1.7,2198.9,7731.138296420937,0,0,0,0,0,1,2.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,Suncity Heights37 ,3.0,3.0,3+,Pooja Room,East,old,Sector 54 Gurgaon,3.25,3288.571428571429,9882.710686359685,0,0,0,0,1,0,0.0,39.5,Fancy,30.5,Premium,25.0
2 BHK Flat,Lotus Homz40 ,2.0,2.0,3,unavailable,East,newly built,Sector 111 Gurgaon,0.6,1014.2857142857143,5915.492957746478,0,0,0,0,0,1,9.0,-1.0,Unavailable,15.5,Basic,24.5
2 BHK Flat,Ramson kshitij Sec95 Gurugram,2.0,2.0,No,unavailable,West,unknown,Sector 95 Gurgaon,0.27,1428.5714285714287,1889.9999999999998,0,0,0,0,0,1,1.0,28.0,Medium,0.0,Minimal,19.0
2 BHK Flat,Maruti Vihar Colony,2.0,1.0,1,unavailable,unavailable,old,Chakkarpur,0.95,1527.1428571428573,6220.767072029934,0,0,0,0,0,1,1.0,29.0,Medium,15.0,Basic,19.5
2 BHK Flat,M3M Heights,2.0,2.0,3,Study Room,North-East,under construction,Sector 65 Gurgaon,2.65,1576.3000000000002,16811.520649622533,1,0,0,0,0,0,4.0,32.0,Fancy,9.5,Minimal,20.0
2 BHK Flat,Supertech Basera,2.0,2.0,1,unavailable,unavailable,under construction,Sector 79 Gurgaon,0.36,780.0,4615.384615384615,0,0,0,0,0,1,4.0,-1.0,Unavailable,14.5,Basic,20.0
2 BHK Flat,Signature Global the Millennia,2.0,2.0,3,unavailable,unavailable,newly built,Sector 37D Gurgaon,0.55,660.0,8333.333333333334,0,0,0,0,0,1,3.0,-1.0,Unavailable,0.0,Minimal,20.0
3 BHK Flat,M3M Soulitude,3.0,3.0,3,unavailable,unavailable,under construction,Sector 89 Gurgaon,1.32,1114.2857142857144,11846.153846153844,0,0,0,0,1,0,1.0,-1.0,Unavailable,13.5,Basic,20.0
2 BHK Flat,Raheja Vanya,2.0,2.0,3,Others,East,under construction,Sector 99A Gurgaon,0.59,1377.2,4284.054603543421,0,0,0,0,0,1,1.0,29.0,Medium,23.5,Good,20.0
2 BHK Flat,Ganpati apartment  2 Laxman Vihar Phase 1,2.0,2.0,1,unavailable,East,new,Laxman Vihar,0.45,1214.2857142857144,3705.882352941176,0,0,1,0,0,0,0.0,37.0,Fancy,9.5,Minimal,20.0
3 BHK Flat,Ramprastha The Atrium34 ,3.0,3.0,2,unavailable,South-East,new,Sector 37D Gurgaon,0.9,1835.7142857142858,4902.72373540856,0,1,1,0,0,0,13.0,46.5,Fancy,11.0,Basic,23.0
2 BHK Flat,Eldeco Accolade38 ,2.0,2.0,3+,Study Room,East,newly built,Sohna,0.95,2074.285714285714,4579.889807162534,0,0,0,0,0,1,6.0,35.5,Fancy,0.0,Minimal,23.0
3 BHK Flat,M3M Heights,3.0,3.0,3,unavailable,South-East,under construction,Sector 65 Gurgaon,3.0,2010.8000000000002,14919.435050726077,0,0,0,0,0,1,20.0,28.0,Medium,18.0,Basic,20.0
3 BHK Flat,M3M Heights,3.0,3.0,2,Servant Room,unavailable,under construction,Sector 65 Gurgaon,3.67,2244.0,16354.723707664883,0,0,0,0,0,1,27.0,-1.0,Unavailable,11.5,Basic,20.0
5 BHK Flat,Vatika Sovereign Next,5.0,6.0,3+,"Pooja Room,Servant Room",unavailable,newly built,Sector 82A Gurgaon,3.85,7342.857142857143,5243.190661478599,1,0,0,0,0,0,6.0,47.0,Fancy,32.0,Premium,20.0
3 BHK Flat,M3M Heights,3.0,3.0,3,unavailable,East,under construction,Sector 65 Gurgaon,3.29,2010.8000000000002,16361.6471056296,0,0,0,0,0,1,33.0,-1.0,Unavailable,13.5,Basic,20.0
2 BHK Flat,M3M Heights,2.0,2.0,3,unavailable,North-East,under construction,Sector 65 Gurgaon,2.33,1387.1000000000001,16797.635354336384,0,0,0,0,0,1,35.0,37.5,Fancy,13.5,Basic,20.0
3 BHK Flat,M3M Heights,3.0,3.0,3,unavailable,East,under construction,Sector 65 Gurgaon,2.79,2010.8000000000002,13875.074597175253,1,0,0,0,0,0,26.0,-1.0,Unavailable,5.0,Minimal,20.0
4 BHK Flat,South City 1 Floors,4.0,4.0,3,unavailable,unavailable,unknown,Sector 41 Gurgaon,3.4,3190.0000000000005,10658.307210031346,1,0,0,0,0,0,0.0,28.0,Medium,0.0,Minimal,20.0
2 BHK Flat,Allure Homes,2.0,2.0,1,Others,unavailable,new,Sector 12 Gurgaon,0.72,1414.2857142857144,5090.90909090909,1,0,0,0,0,0,2.0,39.5,Fancy,6.0,Minimal,19.5
2 BHK Flat,Zara Aavaas,2.0,2.0,1,unavailable,North,new,Sector 104 Gurgaon,0.4,624.8000000000001,6402.048655569782,0,0,0,0,0,1,4.0,31.0,Fancy,13.5,Basic,20.0
2 BHK Flat,Sidhartha NCR One Phase 142 ,2.0,2.0,2,unavailable,unavailable,new,Sector 95 Gurgaon,0.56,1500.4,3732.3380431884834,0,0,0,0,0,1,10.0,35.0,Fancy,14.0,Basic,25.0
3 BHK Flat,CHD Avenue 7136 ,3.0,3.0,3,Others,unavailable,new,Sector 71 Gurgaon,1.1,1782.0000000000002,6172.839506172839,0,0,0,0,0,1,11.0,-1.0,Unavailable,18.0,Basic,25.0
2 BHK Flat,Ramprastha The Edge Towers35 ,2.0,2.0,3,Others,South-East,newly built,Sector 37D Gurgaon,0.71,1871.4285714285716,3793.893129770992,0,0,0,0,1,0,10.0,-1.0,Unavailable,12.0,Basic,23.5
2 BHK Flat,Supertech Araville,2.0,2.0,3+,Others,unavailable,newly built,Sector 79 Gurgaon,0.78,1424.5000000000002,5475.605475605475,0,0,0,0,0,1,0.0,-1.0,Unavailable,21.5,Good,20.0
2 BHK Flat,Imperia Aashiyara,2.0,2.0,3,unavailable,unavailable,under construction,Sector 37C Gurgaon,0.4,971.4285714285714,4117.64705882353,0,0,0,0,0,1,3.0,-1.0,Unavailable,29.5,Good,20.0
3 BHK Flat,La Vida by Tata Housing,3.0,2.0,2,unavailable,East,newly built,Sector 113 Gurgaon,1.85,1736.9,10651.160112844724,0,0,0,0,0,1,7.0,-1.0,Unavailable,6.0,Minimal,0.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,1,unavailable,unavailable,under construction,Sector 102 Gurgaon,1.1,993.3000000000001,11074.197120708748,0,0,1,0,0,0,8.0,-1.0,Unavailable,28.5,Good,25.0
2 BHK Flat,Smart World Orchard,2.0,2.0,2,Study Room,unavailable,under construction,Sector 61 Gurgaon,1.41,1265.0,11146.245059288538,0,0,0,0,0,1,2.0,-1.0,Unavailable,19.5,Basic,0.0
3 BHK Flat,Supertech Araville,3.0,3.0,3,unavailable,North,new,Sector 79 Gurgaon,1.45,2778.571428571429,5218.508997429305,1,0,0,0,1,0,3.0,33.0,Fancy,0.0,Minimal,20.0
3 BHK Flat,Smart World Orchard,3.0,3.0,2,unavailable,North-East,under construction,Sector 61 Gurgaon,2.2,2285.714285714286,9625.0,0,0,0,0,0,1,1.0,-1.0,Unavailable,13.5,Basic,0.0
2 BHK Flat,Unitech The Residences37 ,2.0,2.0,3,unavailable,East,mid-age,Sector 33 Gurgaon,1.1,1585.7142857142858,6936.936936936937,0,0,1,0,0,0,9.0,50.0,Fancy,11.5,Basic,24.5
3 BHK Flat,Emaar Imperial Gardens38 ,3.0,4.0,3+,Servant Room,South,new,Sector 102 Gurgaon,2.05,2892.857142857143,7086.419753086419,0,0,0,0,0,1,14.0,-1.0,Unavailable,26.5,Good,23.0
3 BHK Flat,Sare Homes,3.0,2.0,3,unavailable,unavailable,mid-age,Sector 92 Gurgaon,0.6,1714.2857142857144,3499.9999999999995,0,0,0,0,0,1,4.0,33.5,Fancy,13.5,Basic,20.0
2 BHK Flat,Greenopolis,2.0,3.0,3,"Study Room,Others",unavailable,under construction,Sector 89 Gurgaon,0.8,1826.0000000000002,4381.161007667031,0,0,0,0,0,1,8.0,-1.0,Unavailable,16.0,Basic,20.0
2 BHK Flat,Pivotal Devaan,2.0,2.0,2,unavailable,East,newly built,Sector 84 Gurgaon,0.41,832.8571428571429,4922.813036020582,0,0,1,0,0,0,10.0,33.5,Fancy,7.0,Minimal,20.0
3 BHK Flat,Today Callidora,3.0,3.0,3,Servant Room,East,under construction,Sector 73 Gurgaon,0.9,1784.2,5044.277547360161,0,0,0,0,0,1,3.0,-1.0,Unavailable,16.5,Basic,0.0
2 BHK Flat,M M Residency Krishna Colony Gurgaon,2.0,2.0,1,unavailable,East,new,Krishna Colony,0.54,1285.7142857142858,4200.0,0,0,0,0,0,1,3.0,29.0,Medium,13.5,Basic,20.0
3 BHK Flat,Signature Global Park 4,3.0,2.0,2,unavailable,unavailable,newly built,Sector 36 Sohna,0.82,1544.2857142857144,5309.898242368176,0,0,0,0,1,0,2.0,-1.0,Unavailable,3.0,Minimal,0.0
3 BHK Flat,CHD Avenue 7136 ,3.0,3.0,3+,unavailable,North,new,Sector 71 Gurgaon,1.0,1633.5000000000002,6121.824303642485,0,0,0,0,0,1,3.0,32.0,Fancy,2.0,Minimal,25.0
3 BHK Flat,Park Royal Apartment,3.0,4.0,3,Servant Room,unavailable,old,Sector 56 Gurgaon,1.85,2928.571428571429,6317.073170731706,0,0,1,0,0,0,7.0,39.5,Fancy,15.5,Basic,20.0
3 BHK Flat,Vatika Boulevard Residences and Heights,3.0,3.0,2,unavailable,West,new,Sector 83 Gurgaon,1.42,2535.714285714286,5600.0,0,0,0,0,0,1,2.0,36.5,Fancy,25.5,Good,20.0
2 BHK Flat,Signature Global the Millennia,2.0,2.0,3,unavailable,unavailable,newly built,Sector 37D Gurgaon,0.55,1214.2857142857144,4529.411764705882,0,0,0,0,0,1,3.0,-1.0,Unavailable,21.0,Good,20.0
2 BHK Flat,M3M Heights,2.0,2.0,3,Study Room,unavailable,under construction,Sector 65 Gurgaon,2.29,2047.1428571428573,11186.322400558269,0,0,0,0,0,1,8.0,-1.0,Unavailable,5.0,Minimal,20.0
